שם קובץ,שם גליון,אפיק השקעה,מס מסלול,שם מסלול אחיד,שם חברה,חברה מקוצר,סוג חיסכון,סוג קופה,סוג מסלול,ח.פ,שנה,רבעון,תרומה,משקל,תשואה,סחירות
menora_2184_20244.xlsx,2184,אופציות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,2,-0.0003526624336005,0.0005744366666666,-0.6139274424227927,סחיר
menora_2184_20244.xlsx,2184,אופציות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,3,-0.0004926133251198,0.0005591266666666,-0.8810406558797507,סחיר
menora_2184_20244.xlsx,2184,אופציות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,4,-0.0001097329070374,0.0005792799999999,-0.1894298215671505,סחיר
menora_2184_20244.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,1,0.0001447033800754,0.0044914086666666,0.03221781646130965,סחיר
menora_2184_20244.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,2,0.000317632003253,0.0043971855,0.0722352976132119,סחיר
menora_2184_20244.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,3,0.0004150964269118,0.0044142364444444,0.09403583884461503,סחיר
menora_2184_20244.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,4,0.0002782629779635,0.0044414285833333,0.06265168351635705,סחיר
menora_2184_20244.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,1,0.0011986763103245,0.0369322316666666,0.03245610287358758,לא סחיר
menora_2184_20244.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,2,0.0017097327222559,0.037940331,0.045063727099689775,לא סחיר
menora_2184_20244.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,3,0.0029983313804731,0.038911857,0.07705444077040836,לא סחיר
menora_2184_20244.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,4,0.0036369379390778,0.0389105134166666,0.09346928682570364,לא סחיר
menora_2184_20244.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,1,1.157052596830539e-06,0.0001017178333333,0.011375120359074217,סחיר
menora_2184_20244.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,2,3.636783405629304e-06,0.00010012165,0.036323646340519794,סחיר
menora_2184_20244.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,3,6.149260101910116e-06,9.93947777777778e-05,0.061867034057446604,סחיר
menora_2184_20244.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,4,6.584903333480488e-06,9.721475000000002e-05,0.06773564025500746,סחיר
menora_2184_20244.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,1,5.929482029481502e-06,0.0018559513333333,0.003194847797453889,לא סחיר
menora_2184_20244.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,2,-0.000142262503314,0.0017769824999999,-0.08005847177111086,לא סחיר
menora_2184_20244.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,3,-0.000142417474686,0.0016459255555555,-0.08652728806919466,לא סחיר
menora_2184_20244.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,4,3.452793626734924e-05,0.0015726544166666,0.021955196196590154,לא סחיר
menora_2184_20244.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,1,-0.0003255759387089,-0.000273105,1.192127345559034,סחיר
menora_2184_20244.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,2,-0.0003908958414961,0.0019695976666666,-0.19846481751659598,סחיר
menora_2184_20244.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,3,-0.0009275944091691,0.0037598092222222,-0.24671315865884652,סחיר
menora_2184_20244.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2024,4,-0.0009109001229675,0.0031091895,-0.29297028147287263,סחיר
menora_2184_20253.xlsx,2184,מזומנים ושווי מזומנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0013850319483101,0.0369372906666666,0.03749684731370938,סחיר
menora_2184_20253.xlsx,2184,מזומנים ושווי מזומנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,-0.001386659320653,0.0473658556666666,-0.029275504498673124,סחיר
menora_2184_20253.xlsx,2184,מזומנים ושווי מזומנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,-0.0009760841284862,0.0557278005555555,-0.017515209980575742,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב ממשלתיות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0050475037067235,0.2842228733333333,0.017758963758007774,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב ממשלתיות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0111574355345056,0.28169599,0.039608073705648415,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב ממשלתיות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0187951969588087,0.2799791655555556,0.06713069853434939,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב קונצרניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0008790254022226,0.019439232,0.045219142516669385,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב קונצרניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0005757528707269,0.0172187998333333,0.03343745651844556,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב קונצרניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0007585237582402,0.016172225,0.04690286947159096,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב קונצרניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,-5.831318461675473e-08,0.0028342486666666,-2.057447721598038e-05,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב קונצרניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,8.472294817410056e-05,0.0027625616666666,0.030668255914927726,סחיר
menora_2184_20253.xlsx,2184,אגרות חוב קונצרניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0001470335626195,0.0026307737777777,0.05588985410357253,סחיר
menora_2184_20253.xlsx,2184,מניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,-0.0105842894942477,0.3419009996666666,-0.030957176213485076,סחיר
menora_2184_20253.xlsx,2184,מניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0362631423077848,0.3405175076666666,0.10649420805488474,סחיר
menora_2184_20253.xlsx,2184,מניות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0647976604920424,0.3431330535555555,0.18884120844846336,סחיר
menora_2184_20253.xlsx,2184,קרנות סל,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0066276133703908,0.1134643236666666,0.05841142974474761,סחיר
menora_2184_20253.xlsx,2184,קרנות סל,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0096743519445948,0.1100406883333333,0.08791613439648273,סחיר
menora_2184_20253.xlsx,2184,קרנות סל,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.016706949540867,0.1084982413333333,0.15398359766532196,סחיר
menora_2184_20253.xlsx,2184,קרנות נאמנות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0009563668136315,0.0246524196666666,0.0387940342799144,סחיר
menora_2184_20253.xlsx,2184,קרנות נאמנות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0003940393480173,0.0230432171666666,0.01710001451478319,סחיר
menora_2184_20253.xlsx,2184,קרנות נאמנות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.00118619772379,0.0217573947777777,0.0545192903794504,סחיר
menora_2184_20253.xlsx,2184,קרנות השקעה,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0066994135129464,0.127444884,0.05256714355788813,לא סחיר
menora_2184_20253.xlsx,2184,קרנות השקעה,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,-0.0002392689749825,0.1291337085,-0.001852877747892604,לא סחיר
menora_2184_20253.xlsx,2184,קרנות השקעה,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0004339958779009,0.1253814604444444,0.0034614039138043087,לא סחיר
menora_2184_20253.xlsx,2184,כתבי אופציה,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,-4.464386944907031e-06,2.4902300000000004e-05,-0.17927608875112058,סחיר
menora_2184_20253.xlsx,2184,כתבי אופציה,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,-2.648581851790351e-06,1.9996866666666668e-05,-0.13244984306493104,סחיר
menora_2184_20253.xlsx,2184,כתבי אופציה,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,4.097475952132512e-05,2.3723073333333333e-05,1.727211265824964,סחיר
menora_2184_20253.xlsx,2184,חוזים עתידיים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,-0.0125429637701126,0.001095611,-11.448373346117005,סחיר
menora_2184_20253.xlsx,2184,חוזים עתידיים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0224559410644279,0.0006794056666666,33.05233112729916,סחיר
menora_2184_20253.xlsx,2184,חוזים עתידיים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0344939069978128,0.0053458986666666,6.452405694274271,סחיר
menora_2184_20253.xlsx,2184,אופציות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0007213397695208,0.0008771193333333,0.8223963856542829,סחיר
menora_2184_20253.xlsx,2184,אופציות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0009355014858985,0.0007149378333333,1.3085074565670307,סחיר
menora_2184_20253.xlsx,2184,אופציות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0015736052204998,0.0010860931111111,1.4488676932035442,סחיר
menora_2184_20253.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0002850399583156,0.005399772,0.052787406267449814,סחיר
menora_2184_20253.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.000170697937675,0.0049979736666666,0.034153428781237866,סחיר
menora_2184_20253.xlsx,2184,מוצרים מובנים,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0001906961111846,0.0050083955555555,0.038075289595102514,סחיר
menora_2184_20253.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.0008430503031354,0.0375963383333333,0.022423734345106233,לא סחיר
menora_2184_20253.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,0.0013616692984485,0.036901371,0.03690023599525611,לא סחיר
menora_2184_20253.xlsx,2184,הלוואות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,0.0017524481654496,0.0350631102222222,0.04997982649978775,לא סחיר
menora_2184_20253.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,2.237531329316974e-07,1.924394333333333e-05,0.011627197661932633,סחיר
menora_2184_20253.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,2.0690865453300507e-07,1.062311e-05,0.019477220374542394,סחיר
menora_2184_20253.xlsx,2184,פקדונות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,2.3131276220800086e-07,7.655397777777776e-06,0.030215642468567686,סחיר
menora_2184_20253.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,-0.0001033539896386,0.0029728366666666,-0.03476611776135329,לא סחיר
menora_2184_20253.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,-0.0001660119255211,0.0029420304999999,-0.05642766977470344,לא סחיר
menora_2184_20253.xlsx,2184,"נדל""ן",2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,-0.0001525803196443,0.0028520067777777,-0.05349928367392992,לא סחיר
menora_2184_20253.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,1,0.000107184445909,0.001117904,0.09587983038704576,סחיר
menora_2184_20253.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,2,-0.000262211558916,0.0019553315,-0.13410082071300952,סחיר
menora_2184_20253.xlsx,2184,השקעות אחרות,2184,מנורה מבטחים פנסיה - מסלול יעד לפרישה 2055,מנורה מבטחים פנסיה וגמל,מנורה,פנסיה,גילאי 50 ומטה,פנסיה - 50 ומטה,512245812,2025,3,-0.0003359358972964,-0.0026669986666666,0.12596027943136395,סחיר
menora_828_20204.xlsx,828,מזומנים ושווי מזומנים,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,1,-0.0010631204116801,0.0471472035883555,-0.02254896008175279,סחיר
menora_828_20204.xlsx,828,מזומנים ושווי מזומנים,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,2,-0.0037277063643672,0.0645222827581285,-0.057773938010548524,סחיר
menora_828_20204.xlsx,828,מזומנים ושווי מזומנים,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,3,-0.003696033421103,0.0456926897057892,-0.08088894404994325,סחיר
menora_828_20204.xlsx,828,מזומנים ושווי מזומנים,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,4,-0.0051330119540877,0.0586403871762622,-0.08753373231760582,סחיר
menora_828_20204.xlsx,828,אגרות חוב ממשלתיות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,1,-0.0045918862398631,0.1682988512547176,-0.02728412110735892,סחיר
menora_828_20204.xlsx,828,אגרות חוב ממשלתיות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,2,0.0006270181547745,0.1798196779790982,0.0034869273586808614,סחיר
menora_828_20204.xlsx,828,אגרות חוב ממשלתיות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,3,-0.0010857519292146,0.2416078124923013,-0.004493861013907392,סחיר
menora_828_20204.xlsx,828,אגרות חוב ממשלתיות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,4,-0.0002785596207753,0.2324136634181025,-0.001198550965887848,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,1,-0.0183177841641398,0.1938623770488395,-0.09448859775161543,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,2,-0.0114140966367729,0.1980685504480348,-0.05762700141417705,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,3,-0.0033963738551362,0.1678724485437551,-0.02023187178479113,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,4,0.0005525952175089,0.1453904143086891,0.003800767885120985,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,1,-0.0006376357854651,0.0144347259418423,-0.044173736864429776,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,2,-0.0009386880193251,0.0153568734649503,-0.06112494326840101,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,3,-0.0010764500845469,0.014345494102685,-0.07503750493650994,סחיר
menora_828_20204.xlsx,828,אגרות חוב קונצרניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,4,-0.0007885434173522,0.0131529901902387,-0.05995164642770022,סחיר
menora_828_20204.xlsx,828,מניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,1,-0.0502617306108449,0.2070847192511746,-0.24271095806872195,סחיר
menora_828_20204.xlsx,828,מניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,2,-0.0344454969175409,0.1876597078993083,-0.18355297097671688,סחיר
menora_828_20204.xlsx,828,מניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,3,-0.0251299981737147,0.1906436378886705,-0.13181661057260025,סחיר
menora_828_20204.xlsx,828,מניות,828,מנורה מבטחים השתלמות כללי,מנורה מבטחים פנסיה וגמל,מנורה,השתלמות,כללי,השתלמות - כללי,512245812,2020,4,0.008077077884333,0.2142522572743472,0.03769891616119781,סחיר
