אפיק השקעה	מס מסלול	שם מסלול אחיד	שם חברה	חברה מקוצר	סוג חיסכון	סוג קופה	סוג מסלול	ח.פ	שנה	רבעון	תרומה	משקל	תשואה
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	1.64E-06	0.001210548	0.001353974
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	4.20E-05	0.001363954	0.030775514
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	5669.38465	0	
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	7.88E-05	0.001398025	0.056354994
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	3.02E-06	0.002228037	0.001353974
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	6.32E-05	0.002052252	0.030775514
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	5647.557196	0	
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.000112887	0.002003134	0.056354994
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.00014031	0.103628352	0.001353974
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.003088489	0.100355414	0.030775514
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	276230.0305	0	
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.005526259	0.098061559	0.056354994
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	2.92E-06	0.002153653	0.001353974
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	6.10E-05	0.001982646	0.030775514
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	5898.692224	0	
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	7.33E-05	0.001299824	0.056354994
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	5.79E-08	4.28E-05	0.001353974
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	-1.55E-06	-5.04E-05	0.030775514
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	-8528.461227	0	
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	4.66E-07	8.26E-06	0.056354994
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000417813	0.08721793	0.004790448
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.003346589	0.091147552	0.03671617
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	112117.5559	0	
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.006680555	0.096814063	0.069003973
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000867271	0.181041843	0.004790448
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.006629156	0.180551406	0.03671617
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	136242.0502	0	
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.012122754	0.175681971	0.069003973
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.002072084	0.432545047	0.004790448
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.015891092	0.432809081	0.03671617
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	430499.3577	0	
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.030089962	0.436061299	0.069003973
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	7.53E-05	0.01571602	0.004790448
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.000591152	0.016100598	0.03671617
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	16549.04734	0	
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.001175125	0.017029817	0.069003973
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000385608	0.080495133	0.004790448
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.002886736	0.078623029	0.03671617
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	72752.26516	0	
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.005239953	0.075936976	0.069003973
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.0001457	0.030414673	0.004790448
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.001118575	0.030465472	0.03671617
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	20783.81074	0	
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.00210696	0.030533893	0.069003973
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000137633	0.028730674	0.004790448
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.001029831	0.028048433	0.03671617
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	25599.31469	0	
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.001789478	0.025932966	0.069003973
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000328153	0.068501589	0.004790448
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.002547391	0.069380626	0.03671617
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	57711.06181	0	
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.004975128	0.07209916	0.069003973
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	2.91E-07	6.07E-05	0.004790448
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	1.98E-06	5.40E-05	0.03671617
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	64.15074233	0	
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	3.28E-06	4.75E-05	0.069003973
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	-1.75E-05	-0.003661447	0.004790448
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	-0.000120713	-0.003287745	0.03671617
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	99.91785185	0	
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	-0.000256142	-0.00371199	0.069003973
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	8.43E-06	0.001760493	0.004790448
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	6.92E-05	0.001885341	0.03671617
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	2395.968298	0	
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.000131627	0.00190753	0.069003973
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	1.75E-05	0.003649891	0.004790448
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.000123225	0.003356138	0.03671617
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	2822.003329	0	
מוצרים מובנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.000188674	0.002734252	0.069003973
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000343878	0.071784207	0.004790448
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.002552707	0.069525429	0.03671617
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	65807.91634	0	
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.004697197	0.068071401	0.069003973
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	7.69E-06	0.001605177	0.004790448
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	4.82E-05	0.001311931	0.03671617
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	1225.646973	0	
פקדונות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	5.70E-05	0.000826266	0.069003973
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	6.62E-07	0.000138104	0.004790448
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	1.05E-06	2.87E-05	0.03671617
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	324.0334831	0	
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	2.41E-06	3.49E-05	0.069003973
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.003353879	0.216070945	0.015522121
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.013202754	0.227118331	0.058131611
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	44288.18336	0	
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.027013711	0.256820628	0.105185131
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.002773063	0.178652353	0.015522121
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.008939752	0.153784696	0.058131611
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	28084.94254	0	
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.012501381	0.118851219	0.105185131
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000227262	0.014641184	0.015522121
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.00074445	0.012806278	0.058131611
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	2694.282184	0	
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.000888305	0.008445155	0.105185131
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.009108772	0.586825199	0.015522121
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.03504584	0.602870616	0.058131611
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	108152.8023	0	
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.064467352	0.612894153	0.105185131
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	1.94E-06	0.000124681	0.015522121
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	4.80E-05	0.00082657	0.058131611
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	38.57302842	0	
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	4.05E-05	0.000384776	0.105185131
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	5.72E-05	0.003688227	0.015522121
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.00015084	0.002594805	0.058131611
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	345.6843606	0	
הלוואות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.000273977	0.002604716	0.105185131
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	-4.02E-08	-2.59E-06	0.015522121
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	-7.53E-08	-1.30E-06	0.058131611
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	-1.222188641	0	
"נדל""ן"	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	-6.81E-08	-6.48E-07	0.105185131
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.002239543	0.31817153	0.007038792
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.021569461	0.328207911	0.065718894
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	707660.4624	0	
מזומנים ושווי מזומנים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.045062467	0.342135012	0.131709603
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.00012542	0.017818405	0.007038792
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.001909326	0.029052924	0.065718894
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	84573.36732	0	
אגרות חוב ממשלתיות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.004600005	0.034925361	0.131709603
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000102933	0.014623628	0.007038792
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.001014016	0.015429593	0.065718894
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	7765.086239	0	
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.002137374	0.016227927	0.131709603
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	9.53E-08	1.35E-05	0.007038792
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	9.38E-07	1.43E-05	0.065718894
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	26.16078034	0	
אגרות חוב קונצרניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	2.22E-06	1.68E-05	0.131709603
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.003164426	0.449569468	0.007038792
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.028725424	0.437095372	0.065718894
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	839142.3013	0	
מניות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.056910186	0.43208836	0.131709603
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000978453	0.139008693	0.007038792
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.008995602	0.13687999	0.065718894
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	151905.8507	0	
קרנות סל	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.017510315	0.13294638	0.131709603
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	0.000258659	0.03674758	0.007038792
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.002382427	0.03625178	0.065718894
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	57058.03838	0	
קרנות נאמנות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.004407882	0.033466675	0.131709603
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	3.27E-05	0.00465216	0.007038792
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.000328908	0.005004771	0.065718894
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	14810.14672	0	
קרנות השקעה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	0.000726567	0.005516432	0.131709603
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	1.91E-06	0.000271998	0.007038792
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	1.53E-05	0.000232331	0.065718894
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	551.9549722	0	
כתבי אופציה	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	2.37E-05	0.000179699	0.131709603
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	-5.90E-05	-0.008384699	0.007038792
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	-0.000306354	-0.004661574	0.065718894
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	-204.9211302	0	
חוזים עתידיים	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	4	-0.000961329	-0.007298856	0.131709603
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	1	7.44E-05	0.010568272	0.007038792
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	2	0.000751091	0.01142885	0.065718894
אופציות	968	הפניקס השתלמות מניות	הפניקס פנסיה וגמל	הפניקס	השתלמות	מניות	השתלמות - כללי	513026484	2023	3	33812.88296	0	
